,Timestamp,Activity,Scope,Name,Reason,Type,Source RSE,Destination RSE,Duration,Bytes,FTS Link,Source URL,Destination URL,Protocol,File size,data._id,data._version,data.created_at,data.dataset,data.datasetScope,data.datatype,data.did_type,data.event_timestamp,data.remote_access,data.rse_id,highlight,metadata._id,metadata._version,sort,did,temp,webui_link,webui_checksum
2753,"02/20/2024, 02:12:49 AM",Analysis Input,data16_hip8TeV,AOD.18219773._000651.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (23005617 != 739d544f),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,8.09 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/0032fe7e-cf95-11ee-af0e-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._000651.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/6a/08/AOD.18219773._000651.pool.root.1,davs,8091152827,1459973314-1708395169000,1708395183,1708394899000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395169000,True,UNKNOWN,0,1459973314-1708395169000,1708395183,"1708395169000, 415847",data16_hip8TeV:AOD.18219773._000651.pool.root.1,data16_hip8TeV&name=AOD.18219773._000651.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._000651.pool.root.1,
2755,"02/20/2024, 02:12:48 AM",Analysis Input,data16_hip8TeV,AOD.18219773._001904.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (fbb8508a != 6dc290c9),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,7.67 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/db405496-cf93-11ee-9a3d-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._001904.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/65/f0/AOD.18219773._001904.pool.root.1,davs,7672509196,1035498545-1708395168000,1708395178,1708394394000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395168000,True,UNKNOWN,0,1035498545-1708395168000,1708395178,"1708395168000, 415632",data16_hip8TeV:AOD.18219773._001904.pool.root.1,data16_hip8TeV&name=AOD.18219773._001904.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._001904.pool.root.1,
2756,"02/20/2024, 02:12:48 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357630._000017.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (73f3fc67 != 386aedfc),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.68 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/c7a0ad10-cf88-11ee-829d-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357630._000017.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/03/8a/DAOD_RPVLL.22357630._000017.pool.root.1,davs,9683915859,1102892409-1708395168000,1708395178,1708389682000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395168000,True,UNKNOWN,0,1102892409-1708395168000,1708395178,"1708395168000, 415572",data16_13TeV:DAOD_RPVLL.22357630._000017.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357630._000017.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357630._000017.pool.root.1,
2757,"02/20/2024, 02:12:34 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357883._000169.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (e120f8b7 != effa3dae),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.49 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/f791ce62-cf8f-11ee-9548-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357883._000169.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/b5/18/DAOD_RPVLL.22357883._000169.pool.root.1,davs,9485245101,-975918029-1708395154000,1708395166,1708392765000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395154000,True,UNKNOWN,0,-975918029-1708395154000,1708395166,"1708395154000, 1113173",data16_13TeV:DAOD_RPVLL.22357883._000169.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357883._000169.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357883._000169.pool.root.1,
2758,"02/20/2024, 02:12:33 AM",Production Input,mc16_13TeV,AOD.14795494._004086.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (aefa9582 != 882e72d5),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,6.77 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d2025ef0-cf8f-11ee-9368-fa163e017123,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._004086.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/mc16_13TeV/5d/c9/AOD.14795494._004086.pool.root.1,davs,6770705905,-1703626526-1708395153000,1708395166,1708392704000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395153000,True,UNKNOWN,0,-1703626526-1708395153000,1708395166,"1708395153000, 414415",mc16_13TeV:AOD.14795494._004086.pool.root.1,mc16_13TeV&name=AOD.14795494._004086.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._004086.pool.root.1,
2760,"02/20/2024, 02:12:24 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358160._000269.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (8f03f452 != de500d95),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,18.0 s,9.36 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/f50b29f4-cf8f-11ee-af26-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358160._000269.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/42/c1/DAOD_RPVLL.22358160._000269.pool.root.1,davs,9360374026,-645057846-1708395144000,1708395148,1708392766000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395144000,True,UNKNOWN,0,-645057846-1708395144000,1708395148,"1708395144000, 1112034",data16_13TeV:DAOD_RPVLL.22358160._000269.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358160._000269.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358160._000269.pool.root.1,
2764,"02/20/2024, 02:12:23 AM",Analysis Input,data16_hip8TeV,AOD.18219773._002777.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (6c991c80 != dca7c310),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,9.94 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/c8db28ba-cf54-11ee-90e8-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._002777.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/09/40/AOD.18219773._002777.pool.root.1,davs,9936239334,488637824-1708395143000,1708395155,1708367308000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395143000,True,UNKNOWN,0,488637824-1708395143000,1708395155,"1708395143000, 413235",data16_hip8TeV:AOD.18219773._002777.pool.root.1,data16_hip8TeV&name=AOD.18219773._002777.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._002777.pool.root.1,
2766,"02/20/2024, 02:12:22 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357852._000001.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (d200bdf0 != c7d5e0f5),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.63 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ae8f404e-cf87-11ee-8345-fa163e017123,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357852._000001.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/02/b4/DAOD_RPVLL.22357852._000001.pool.root.1,davs,9626442103,-1361428985-1708395142000,1708395148,1708389206000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395142000,True,UNKNOWN,0,-1361428985-1708395142000,1708395148,"1708395142000, 1111404",data16_13TeV:DAOD_RPVLL.22357852._000001.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357852._000001.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357852._000001.pool.root.1,
2767,"02/20/2024, 02:12:22 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357652._000085.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (9b3c0479 != bf3717d3),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,18.0 s,8.74 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/0988e6a6-cf8f-11ee-9bf6-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357652._000085.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/7c/98/DAOD_RPVLL.22357652._000085.pool.root.1,davs,8743966882,349093260-1708395142000,1708395148,1708392364000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395142000,True,UNKNOWN,0,349093260-1708395142000,1708395148,"1708395142000, 1111391",data16_13TeV:DAOD_RPVLL.22357652._000085.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357652._000085.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357652._000085.pool.root.1,
2768,"02/20/2024, 02:12:22 AM",Analysis Input,data16_hip8TeV,AOD.18219773._000684.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (28d8f9b2 != 9f51dfb8),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,8.05 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/2e0c060e-cf92-11ee-97e0-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._000684.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/02/c3/AOD.18219773._000684.pool.root.1,davs,8045297972,-264345368-1708395142000,1708395148,1708393718000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395142000,True,UNKNOWN,0,-264345368-1708395142000,1708395148,"1708395142000, 1110399",data16_hip8TeV:AOD.18219773._000684.pool.root.1,data16_hip8TeV&name=AOD.18219773._000684.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._000684.pool.root.1,
2769,"02/20/2024, 02:12:22 AM",Analysis Input,data16_hip8TeV,AOD.18219773._003093.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (2e001614 != aff97788),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,9.24 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/fffa5eb6-cf94-11ee-8517-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._003093.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/cf/dc/AOD.18219773._003093.pool.root.1,davs,9241687803,-335423016-1708395142000,1708395155,1708394898000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395142000,True,UNKNOWN,0,-335423016-1708395142000,1708395155,"1708395142000, 413431",data16_hip8TeV:AOD.18219773._003093.pool.root.1,data16_hip8TeV&name=AOD.18219773._003093.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._003093.pool.root.1,
2770,"02/20/2024, 02:12:22 AM",Analysis Input,data16_hip8TeV,AOD.18219773._000278.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (ef89fdff != 5ac1df7d),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,8.08 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/1cbdf0e0-cf8f-11ee-b5ea-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._000278.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/84/73/AOD.18219773._000278.pool.root.1,davs,8077867813,471773192-1708395142000,1708395148,1708392317000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395142000,True,UNKNOWN,0,471773192-1708395142000,1708395148,"1708395142000, 413091",data16_hip8TeV:AOD.18219773._000278.pool.root.1,data16_hip8TeV&name=AOD.18219773._000278.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._000278.pool.root.1,
2771,"02/20/2024, 02:12:22 AM",Analysis Input,data16_hip8TeV,AOD.18219773._002899.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (ea0a31bb != 5c076bd7),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,18.0 s,9.79 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/62af9d72-cf91-11ee-9ba2-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._002899.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/d0/0f/AOD.18219773._002899.pool.root.1,davs,9789680667,-1955772665-1708395142000,1708395148,1708393378000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395142000,True,UNKNOWN,0,-1955772665-1708395142000,1708395148,"1708395142000, 412487",data16_hip8TeV:AOD.18219773._002899.pool.root.1,data16_hip8TeV&name=AOD.18219773._002899.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._002899.pool.root.1,
2773,"02/20/2024, 02:12:22 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357553._000338.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (6988c095 != 48fa1358),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.67 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/e3bcc33e-cf8e-11ee-9a4c-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000338.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/86/b2/DAOD_RPVLL.22357553._000338.pool.root.1,davs,9670473333,-599214338-1708395142000,1708395148,1708392308000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395142000,True,UNKNOWN,0,-599214338-1708395142000,1708395148,"1708395142000, 411656",data16_13TeV:DAOD_RPVLL.22357553._000338.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357553._000338.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357553._000338.pool.root.1,
2776,"02/20/2024, 02:12:21 AM",Analysis Input,data16_hip8TeV,AOD.18219773._001104.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (4fc3dc73 != dda78aa3),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,7.17 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/e38908d2-cf93-11ee-b424-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._001104.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/fe/03/AOD.18219773._001104.pool.root.1,davs,7172216976,956907779-1708395141000,1708395155,1708394403000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395141000,True,UNKNOWN,0,956907779-1708395141000,1708395155,"1708395141000, 413282",data16_hip8TeV:AOD.18219773._001104.pool.root.1,data16_hip8TeV&name=AOD.18219773._001104.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._001104.pool.root.1,
2777,"02/20/2024, 02:12:21 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357505._000010.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (6a492f2c != 6c4db422),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/4b1f2600-cf87-11ee-b899-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357505._000010.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/91/69/DAOD_RPVLL.22357505._000010.pool.root.1,davs,9802434820,-1968803403-1708395141000,1708395148,1708389031000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395141000,True,UNKNOWN,0,-1968803403-1708395141000,1708395148,"1708395141000, 413099",data16_13TeV:DAOD_RPVLL.22357505._000010.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357505._000010.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357505._000010.pool.root.1,
2778,"02/20/2024, 02:12:21 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358019._000177.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (7b2bd7fb != 184849bb),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.86 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/b125b3a2-cf90-11ee-b427-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000177.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4d/48/DAOD_RPVLL.22358019._000177.pool.root.1,davs,7859150335,-593798430-1708395141000,1708395148,1708393082000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395141000,True,UNKNOWN,0,-593798430-1708395141000,1708395148,"1708395141000, 413094",data16_13TeV:DAOD_RPVLL.22358019._000177.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358019._000177.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358019._000177.pool.root.1,
2782,"02/20/2024, 02:12:20 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357684._000176.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (df28bdad != 93d8fe65),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.39 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/1ece31cc-cf87-11ee-9548-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357684._000176.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/f9/f6/DAOD_RPVLL.22357684._000176.pool.root.1,davs,10388554132,-1906268750-1708395140000,1708395148,1708388968000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395140000,True,UNKNOWN,0,-1906268750-1708395140000,1708395148,"1708395140000, 412350",data16_13TeV:DAOD_RPVLL.22357684._000176.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357684._000176.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357684._000176.pool.root.1,
2783,"02/20/2024, 02:12:20 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357932._000087.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (8efcb3d1 != aa2c932e),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.16 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/fb058a34-cf8f-11ee-b738-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357932._000087.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/bb/b2/DAOD_RPVLL.22357932._000087.pool.root.1,davs,7162797305,1556755958-1708395140000,1708395148,1708392769000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395140000,True,UNKNOWN,0,1556755958-1708395140000,1708395148,"1708395140000, 412136",data16_13TeV:DAOD_RPVLL.22357932._000087.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357932._000087.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357932._000087.pool.root.1,
2784,"02/20/2024, 02:12:20 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357758._000094.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (82302046 != a1fcf63e),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.12 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d8a6bd6a-cf93-11ee-a958-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357758._000094.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/b9/d2/DAOD_RPVLL.22357758._000094.pool.root.1,davs,9118693742,753123809-1708395140000,1708395148,1708394428000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395140000,True,UNKNOWN,0,753123809-1708395140000,1708395148,"1708395140000, 412073",data16_13TeV:DAOD_RPVLL.22357758._000094.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357758._000094.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357758._000094.pool.root.1,
2786,"02/20/2024, 02:12:19 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357808._000162.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (de9623d3 != d7899324),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d32ddcc4-cf93-11ee-b427-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357808._000162.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/21/0d/DAOD_RPVLL.22357808._000162.pool.root.1,davs,7833828871,-1665804755-1708395139000,1708395148,1708394419000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395139000,True,UNKNOWN,0,-1665804755-1708395139000,1708395148,"1708395139000, 412623",data16_13TeV:DAOD_RPVLL.22357808._000162.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357808._000162.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357808._000162.pool.root.1,
2787,"02/20/2024, 02:12:07 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357987._000220.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (a25d0b6a != b99975a4),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.14 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/e575e8d6-cf8e-11ee-9342-fa163e5a92fb,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357987._000220.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/ed/dc/DAOD_RPVLL.22357987._000220.pool.root.1,davs,10139419592,-1475004028-1708395127000,1708395148,1708392309000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708395127000,True,UNKNOWN,0,-1475004028-1708395127000,1708395148,"1708395127000, 412437",data16_13TeV:DAOD_RPVLL.22357987._000220.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357987._000220.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357987._000220.pool.root.1,
2788,"02/20/2024, 02:11:57 AM",Analysis Input,data16_hip8TeV,AOD.18219773._003188.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (5360452f != bc49b720),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,9.67 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/c62f51d0-cf91-11ee-9ba2-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._003188.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/57/57/AOD.18219773._003188.pool.root.1,davs,9665165641,-1839148455-1708395117000,1708395135,1708393534000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708395117000,True,UNKNOWN,0,-1839148455-1708395117000,1708395135,"1708395117000, 409926",data16_hip8TeV:AOD.18219773._003188.pool.root.1,data16_hip8TeV&name=AOD.18219773._003188.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._003188.pool.root.1,
