,Unnamed: 0_x,Timestamp,Scope_x,Name_x,Source URL,Destination RSE,Destination URL,Rucio_Checksum,Destination_Checksum_x,Unnamed: 0_y,Name_y,Path,Size,Seal_Checksum,Destination_Checksum_y,status
342,433,"02/20/2024, 11:20:39 AM",data16_13TeV,DAOD_RPVLL.22357516._000070.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357516._000070.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/91/84/DAOD_RPVLL.22357516._000070.pool.root.1,c06e4bb3,6b03b3d7,433,/rucio/data16_13TeV/DAOD_RPVLL.22357516._000070.pool.root.1,9315465298,9.315GB,c06e4bb3,6b03b3d7,Transfer Error
5,94,"02/20/2024, 06:22:22 PM",data16_13TeV,DAOD_RPVLL.22357516._000072.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357516._000072.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/62/75/DAOD_RPVLL.22357516._000072.pool.root.1,092386af,eed1c33e,94,/rucio/data16_13TeV/DAOD_RPVLL.22357516._000072.pool.root.1,9341805973,9.342GB,092386af,eed1c33e,Transfer Error
215,306,"02/20/2024, 01:47:47 PM",data16_13TeV,DAOD_RPVLL.22357516._000146.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357516._000146.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/c4/a5/DAOD_RPVLL.22357516._000146.pool.root.1,8fad3500,128d4522,306,/rucio/data16_13TeV/DAOD_RPVLL.22357516._000146.pool.root.1,8520580884,8.521GB,8fad3500,128d4522,Transfer Error
228,319,"02/20/2024, 01:26:41 PM",data16_13TeV,DAOD_RPVLL.22357521._000028.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357521._000028.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/81/c5/DAOD_RPVLL.22357521._000028.pool.root.1,37d89ef3,041dfbfd,319,/rucio/data16_13TeV/DAOD_RPVLL.22357521._000028.pool.root.1,9654917518,9.655GB,37d89ef3,041dfbfd,Transfer Error
399,490,"02/20/2024, 10:26:02 AM",data16_13TeV,DAOD_RPVLL.22357521._000060.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357521._000060.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/19/1f/DAOD_RPVLL.22357521._000060.pool.root.1,6bd475ac,18ea6472,490,/rucio/data16_13TeV/DAOD_RPVLL.22357521._000060.pool.root.1,9259694262,9.26GB,6bd475ac,18ea6472,Transfer Error
101,191,"02/20/2024, 04:42:40 PM",data16_13TeV,DAOD_RPVLL.22357521._000113.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357521._000113.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/e2/34/DAOD_RPVLL.22357521._000113.pool.root.1,d6f3d138,0f3ed587,191,/rucio/data16_13TeV/DAOD_RPVLL.22357521._000113.pool.root.1,8576313363,8.576GB,d6f3d138,0f3ed587,Transfer Error
367,458,"02/20/2024, 11:02:03 AM",data16_13TeV,DAOD_RPVLL.22357521._000134.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357521._000134.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/c5/0e/DAOD_RPVLL.22357521._000134.pool.root.1,74d72086,232163af,458,/rucio/data16_13TeV/DAOD_RPVLL.22357521._000134.pool.root.1,8746881623,8.747GB,74d72086,232163af,Transfer Error
289,380,"02/20/2024, 12:34:30 PM",data16_13TeV,DAOD_RPVLL.22357521._000140.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357521._000140.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/a2/e4/DAOD_RPVLL.22357521._000140.pool.root.1,14da3938,8feaadb0,380,/rucio/data16_13TeV/DAOD_RPVLL.22357521._000140.pool.root.1,9119855649,9.12GB,14da3938,8feaadb0,Transfer Error
287,378,"02/20/2024, 12:35:27 PM",data16_13TeV,DAOD_RPVLL.22357527._000065.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357527._000065.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fa/97/DAOD_RPVLL.22357527._000065.pool.root.1,1146eccb,e4cb0d90,378,/rucio/data16_13TeV/DAOD_RPVLL.22357527._000065.pool.root.1,9069844972,9.07GB,1146eccb,e4cb0d90,Transfer Error
436,527,"02/20/2024, 09:12:45 AM",data16_13TeV,DAOD_RPVLL.22357527._000082.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357527._000082.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/db/c5/DAOD_RPVLL.22357527._000082.pool.root.1,d01ff608,a974eae0,527,/rucio/data16_13TeV/DAOD_RPVLL.22357527._000082.pool.root.1,9372978066,9.373GB,d01ff608,a974eae0,Transfer Error
293,384,"02/20/2024, 12:17:01 PM",data16_13TeV,DAOD_RPVLL.22357533._000019.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357533._000019.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/2b/d8/DAOD_RPVLL.22357533._000019.pool.root.1,3724c062,d2fe3fcb,384,/rucio/data16_13TeV/DAOD_RPVLL.22357533._000019.pool.root.1,9925729694,9.926GB,3724c062,d2fe3fcb,Transfer Error
180,270,"02/20/2024, 02:42:57 PM",data16_13TeV,DAOD_RPVLL.22357533._000075.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357533._000075.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/3f/b7/DAOD_RPVLL.22357533._000075.pool.root.1,4aeeac4f,e0474855,270,/rucio/data16_13TeV/DAOD_RPVLL.22357533._000075.pool.root.1,9882528410,9.883GB,4aeeac4f,e0474855,Transfer Error
145,235,"02/20/2024, 03:43:16 PM",data16_13TeV,DAOD_RPVLL.22357533._000093.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357533._000093.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/96/a3/DAOD_RPVLL.22357533._000093.pool.root.1,010abb22,1ffd5845,235,/rucio/data16_13TeV/DAOD_RPVLL.22357533._000093.pool.root.1,9676864817,9.677GB,010abb22,1ffd5845,Transfer Error
309,400,"02/20/2024, 11:48:22 AM",data16_13TeV,DAOD_RPVLL.22357537._000036.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357537._000036.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/84/91/DAOD_RPVLL.22357537._000036.pool.root.1,f22143e3,a5229b77,400,/rucio/data16_13TeV/DAOD_RPVLL.22357537._000036.pool.root.1,9669294215,9.669GB,f22143e3,a5229b77,Transfer Error
26,115,"02/20/2024, 06:02:27 PM",data16_13TeV,DAOD_RPVLL.22357537._000078.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357537._000078.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/8e/e4/DAOD_RPVLL.22357537._000078.pool.root.1,c2236ccb,fcd821a8,115,/rucio/data16_13TeV/DAOD_RPVLL.22357537._000078.pool.root.1,9344861484,9.345GB,c2236ccb,fcd821a8,Transfer Error
363,454,"02/20/2024, 11:02:10 AM",data16_13TeV,DAOD_RPVLL.22357537._000190.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357537._000190.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/08/ca/DAOD_RPVLL.22357537._000190.pool.root.1,bdd551a4,e1eb89b4,454,/rucio/data16_13TeV/DAOD_RPVLL.22357537._000190.pool.root.1,9869054629,9.869GB,bdd551a4,e1eb89b4,Transfer Error
239,330,"02/20/2024, 01:13:24 PM",data16_13TeV,DAOD_RPVLL.22357537._000259.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357537._000259.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/a1/12/DAOD_RPVLL.22357537._000259.pool.root.1,0228a798,6971c5a2,330,/rucio/data16_13TeV/DAOD_RPVLL.22357537._000259.pool.root.1,6543070607,6.543GB,0228a798,6971c5a2,Transfer Error
150,240,"02/20/2024, 03:32:10 PM",data16_13TeV,DAOD_RPVLL.22357543._000030.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357543._000030.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/94/ad/DAOD_RPVLL.22357543._000030.pool.root.1,aae8f1fa,3fc64357,240,/rucio/data16_13TeV/DAOD_RPVLL.22357543._000030.pool.root.1,9627365521,9.627GB,aae8f1fa,3fc64357,Transfer Error
438,529,"02/20/2024, 08:46:52 AM",data16_13TeV,DAOD_RPVLL.22357543._000059.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357543._000059.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/7d/aa/DAOD_RPVLL.22357543._000059.pool.root.1,d77ee6cd,44e25d82,529,/rucio/data16_13TeV/DAOD_RPVLL.22357543._000059.pool.root.1,9850438054,9.85GB,d77ee6cd,44e25d82,Transfer Error
107,197,"02/20/2024, 04:37:46 PM",data16_13TeV,DAOD_RPVLL.22357543._000104.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357543._000104.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/12/5f/DAOD_RPVLL.22357543._000104.pool.root.1,d4e56a08,b05be163,197,/rucio/data16_13TeV/DAOD_RPVLL.22357543._000104.pool.root.1,9198208603,9.198GB,d4e56a08,b05be163,Transfer Error
337,428,"02/20/2024, 11:24:15 AM",data16_13TeV,DAOD_RPVLL.22357553._000013.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000013.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/af/e9/DAOD_RPVLL.22357553._000013.pool.root.1,32e0ed91,32220cea,428,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000013.pool.root.1,7650873365,7.651GB,32e0ed91,32220cea,Transfer Error
8,97,"02/20/2024, 06:16:46 PM",data16_13TeV,DAOD_RPVLL.22357553._000014.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000014.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/97/5e/DAOD_RPVLL.22357553._000014.pool.root.1,15218766,92c9a1c5,97,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000014.pool.root.1,7376120932,7.376GB,15218766,92c9a1c5,Transfer Error
188,278,"02/20/2024, 02:30:02 PM",data16_13TeV,DAOD_RPVLL.22357553._000048.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000048.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/30/26/DAOD_RPVLL.22357553._000048.pool.root.1,2ab0900c,2a2dfd87,278,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000048.pool.root.1,6774207275,6.774GB,2ab0900c,2a2dfd87,Transfer Error
196,286,"02/20/2024, 02:26:45 PM",data16_13TeV,DAOD_RPVLL.22357553._000074.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000074.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/6b/2c/DAOD_RPVLL.22357553._000074.pool.root.1,1b1cf494,f88ae817,286,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000074.pool.root.1,6949377861,6.949GB,1b1cf494,f88ae817,Transfer Error
255,346,"02/20/2024, 12:51:57 PM",data16_13TeV,DAOD_RPVLL.22357553._000083.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000083.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4d/b6/DAOD_RPVLL.22357553._000083.pool.root.1,59c97217,a06ff993,346,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000083.pool.root.1,7016177711,7.016GB,59c97217,a06ff993,Transfer Error
324,415,"02/20/2024, 11:35:45 AM",data16_13TeV,DAOD_RPVLL.22357553._000086.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000086.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4d/90/DAOD_RPVLL.22357553._000086.pool.root.1,73b11275,09e0ca68,415,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000086.pool.root.1,10207247920,10.21GB,73b11275,09e0ca68,Transfer Error
327,418,"02/20/2024, 11:35:43 AM",data16_13TeV,DAOD_RPVLL.22357553._000216.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000216.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fb/a8/DAOD_RPVLL.22357553._000216.pool.root.1,56a21c1e,8ef7d9fd,418,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000216.pool.root.1,8236899548,8.237GB,56a21c1e,8ef7d9fd,Transfer Error
181,271,"02/20/2024, 02:41:11 PM",data16_13TeV,DAOD_RPVLL.22357553._000257.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000257.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/f8/07/DAOD_RPVLL.22357553._000257.pool.root.1,1ce8d3d9,ff129757,271,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000257.pool.root.1,9782733297,9.783GB,1ce8d3d9,ff129757,Transfer Error
197,287,"02/20/2024, 02:25:23 PM",data16_13TeV,DAOD_RPVLL.22357553._000311.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000311.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/01/c7/DAOD_RPVLL.22357553._000311.pool.root.1,777fec6f,0d37a7ee,287,/rucio/data16_13TeV/DAOD_RPVLL.22357553._000311.pool.root.1,8358644100,8.359GB,777fec6f,0d37a7ee,Transfer Error
192,282,"02/20/2024, 02:28:54 PM",data16_13TeV,DAOD_RPVLL.22357563._000037.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357563._000037.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/cc/f8/DAOD_RPVLL.22357563._000037.pool.root.1,263d4eea,d46d4222,282,/rucio/data16_13TeV/DAOD_RPVLL.22357563._000037.pool.root.1,9707293991,9.707GB,263d4eea,d46d4222,Transfer Error
392,483,"02/20/2024, 10:37:07 AM",data16_13TeV,DAOD_RPVLL.22357619._000007.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000007.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/35/be/DAOD_RPVLL.22357619._000007.pool.root.1,c3df467f,88b422b7,483,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000007.pool.root.1,10216222567,10.22GB,c3df467f,88b422b7,Transfer Error
44,134,"02/20/2024, 05:43:24 PM",data16_13TeV,DAOD_RPVLL.22357619._000008.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000008.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/2f/7a/DAOD_RPVLL.22357619._000008.pool.root.1,c3f131e5,81fe1e89,134,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000008.pool.root.1,10521246679,10.52GB,c3f131e5,81fe1e89,Transfer Error
0,89,"02/20/2024, 06:33:45 PM",data16_13TeV,DAOD_RPVLL.22357619._000048.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000048.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/66/cc/DAOD_RPVLL.22357619._000048.pool.root.1,40599c17,f76277dc,89,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000048.pool.root.1,9866740113,9.867GB,40599c17,f76277dc,Transfer Error
137,227,"02/20/2024, 03:46:37 PM",data16_13TeV,DAOD_RPVLL.22357619._000085.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000085.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/61/8a/DAOD_RPVLL.22357619._000085.pool.root.1,72cffe4a,2ccc9f90,227,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000085.pool.root.1,9959696023,9.96GB,72cffe4a,2ccc9f90,Transfer Error
225,316,"02/20/2024, 01:27:33 PM",data16_13TeV,DAOD_RPVLL.22357619._000128.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000128.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/2b/da/DAOD_RPVLL.22357619._000128.pool.root.1,f5011ac2,5a30eac4,316,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000128.pool.root.1,9377770725,9.378GB,f5011ac2,5a30eac4,Transfer Error
237,328,"02/20/2024, 01:13:35 PM",data16_13TeV,DAOD_RPVLL.22357619._000180.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000180.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/ea/a5/DAOD_RPVLL.22357619._000180.pool.root.1,f74b02ea,c301f09e,328,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000180.pool.root.1,8492952438,8.493GB,f74b02ea,c301f09e,Transfer Error
43,133,"02/20/2024, 05:43:44 PM",data16_13TeV,DAOD_RPVLL.22357619._000202.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000202.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/7f/d5/DAOD_RPVLL.22357619._000202.pool.root.1,f9d21925,04c3f7cc,133,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000202.pool.root.1,8200546723,8.201GB,f9d21925,04c3f7cc,Transfer Error
300,391,"02/20/2024, 12:04:42 PM",data16_13TeV,DAOD_RPVLL.22357619._000206.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000206.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/5f/09/DAOD_RPVLL.22357619._000206.pool.root.1,8835b56f,7844f0e7,391,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000206.pool.root.1,8237718112,8.238GB,8835b56f,7844f0e7,Transfer Error
78,168,"02/20/2024, 05:17:59 PM",data16_13TeV,DAOD_RPVLL.22357619._000281.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000281.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/c3/7a/DAOD_RPVLL.22357619._000281.pool.root.1,c6a71271,d61b435d,168,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000281.pool.root.1,8966377915,8.966GB,c6a71271,d61b435d,Transfer Error
347,438,"02/20/2024, 11:16:51 AM",data16_13TeV,DAOD_RPVLL.22357619._000285.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000285.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/34/a6/DAOD_RPVLL.22357619._000285.pool.root.1,1c6ddde1,548df789,438,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000285.pool.root.1,9981671684,9.982GB,1c6ddde1,548df789,Transfer Error
389,480,"02/20/2024, 10:43:58 AM",data16_13TeV,DAOD_RPVLL.22357619._000306.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000306.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/4a/8e/DAOD_RPVLL.22357619._000306.pool.root.1,f3148255,0be09282,480,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000306.pool.root.1,8512215588,8.512GB,f3148255,0be09282,Transfer Error
341,432,"02/20/2024, 11:22:22 AM",data16_13TeV,DAOD_RPVLL.22357619._000314.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357619._000314.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/eb/bd/DAOD_RPVLL.22357619._000314.pool.root.1,b157e528,aa663eb3,432,/rucio/data16_13TeV/DAOD_RPVLL.22357619._000314.pool.root.1,9174056759,9.174GB,b157e528,aa663eb3,Transfer Error
202,292,"02/20/2024, 02:15:14 PM",data16_13TeV,DAOD_RPVLL.22357630._000002.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357630._000002.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/3e/fd/DAOD_RPVLL.22357630._000002.pool.root.1,5a7167eb,a1aa7682,292,/rucio/data16_13TeV/DAOD_RPVLL.22357630._000002.pool.root.1,12123739421,12.12GB,5a7167eb,a1aa7682,Transfer Error
386,477,"02/20/2024, 10:44:50 AM",data16_13TeV,DAOD_RPVLL.22357630._000024.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357630._000024.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/73/3d/DAOD_RPVLL.22357630._000024.pool.root.1,a61dec39,478303f5,477,/rucio/data16_13TeV/DAOD_RPVLL.22357630._000024.pool.root.1,9505408136,9.505GB,a61dec39,478303f5,Transfer Error
230,321,"02/20/2024, 01:23:47 PM",data16_13TeV,DAOD_RPVLL.22357630._000119.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357630._000119.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/c5/a0/DAOD_RPVLL.22357630._000119.pool.root.1,d400577a,c41afa2b,321,/rucio/data16_13TeV/DAOD_RPVLL.22357630._000119.pool.root.1,8897891159,8.898GB,d400577a,c41afa2b,Transfer Error
354,445,"02/20/2024, 11:12:50 AM",data16_13TeV,DAOD_RPVLL.22357630._000127.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357630._000127.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/25/dd/DAOD_RPVLL.22357630._000127.pool.root.1,d0e08f07,c44522c8,445,/rucio/data16_13TeV/DAOD_RPVLL.22357630._000127.pool.root.1,9810018852,9.81GB,d0e08f07,c44522c8,Transfer Error
